Date;MSCI_Price;SAMCO_Price;MSCI_Gross;SAMCO_Gross;V25_Gross
3/8/2023;1140;1090.8;1269.57;1357.4;1303.98844
3/9/2023;1136.1;1085.6;1265.29;1350.97;1298.225963
3/10/2023;1119.2;1068.9;1246.53;1330.31;1280.164661
3/13/2023;1115.9;1066.6;1242.99;1327.46;1274.603693
3/14/2023;1097.1;1047.5;1222.16;1303.83;1253.215288
3/15/2023;1100.5;1051.1;1226.21;1308.61;1253.202352
3/16/2023;1091.7;1043.2;1216.5;1298.81;1245.64681
3/17/2023;1102.2;1053.8;1228.23;1312.14;1256.505014
3/20/2023;1094.7;1046.5;1220.08;1303.13;1249.507097
3/21/2023;1102;1054.7;1228.24;1313.4;1258.938883
3/22/2023;1108.2;1060.1;1235.25;1320.22;1264.429352
3/23/2023;1116.7;1068.8;1244.9;1331.12;1274.194757
3/24/2023;1113.1;1064.6;1240.93;1325.96;1269.458967
3/27/2023;1110.1;1060.7;1237.59;1321.17;1266.887758
3/28/2023;1112.8;1064.5;1240.69;1325.89;1271.914416
3/29/2023;1121.7;1072.9;1250.98;1336.68;1281.344858
3/30/2023;1128.2;1078.4;1258.7;1343.96;1288.412903
3/31/2023;1133.2;1082.2;1264.31;1348.74;1292.14367
4/3/2023;1133.7;1083.3;1264.96;1350.08;1293.362602
4/4/2023;1135.4;1084.6;1266.84;1351.9;1296.294903
4/5/2023;1135.5;1085.1;1267.09;1352.55;1297.059049
4/6/2023;1134.5;1084;1266.03;1351.24;1296.120742
4/7/2023;1139.2;1086.9;1271.32;1354.87;1299.70653
4/10/2023;1142.8;1087.9;1275.47;1356.33;1301.008429
4/11/2023;1155.2;1099.8;1289.64;1371.55;1315.458955
4/12/2023;1156.6;1103;1291.48;1375.75;1319.753314
4/13/2023;1162.1;1109.3;1297.93;1383.97;1328.067473
4/14/2023;1166.3;1113.2;1302.74;1388.91;1332.142855
4/17/2023;1164.9;1112.4;1301.33;1388.04;1330.81602
4/18/2023;1161;1108.3;1297.03;1383.06;1326.690528
4/19/2023;1152.8;1101.3;1288.43;1374.81;1318.13651
4/20/2023;1147.5;1095.3;1282.57;1367.24;1312.288249
4/21/2023;1136.3;1085.3;1270.03;1354.85;1301.752566
4/24/2023;1135.4;1082.9;1269.15;1351.86;1299.934362
4/25/2023;1121.2;1068.2;1253.3;1333.69;1284.556741
4/26/2023;1123.8;1070.7;1256.29;1336.8;1286.894009
4/27/2023;1131.4;1075.7;1264.94;1343.13;1292.605665
4/28/2023;1138.5;1082.5;1273.12;1351.74;1300.563692
5/1/2023;1138.9;1082.4;1273.64;1351.7;1300.27608
5/2/2023;1139.9;1082.1;1275.14;1351.74;1298.997288
5/3/2023;1136.8;1079.8;1271.85;1349.09;1297.854072
5/4/2023;1144.2;1088.2;1280.21;1359.56;1306.14036
5/5/2023;1146.8;1090.7;1283.71;1363.07;1309.990998
5/8/2023;1151.9;1096.4;1289.65;1370.64;1319.027454
5/9/2023;1142.9;1088;1279.86;1360.24;1310.911128
5/10/2023;1144.3;1089.3;1281.55;1362.05;1313.299334
5/11/2023;1140.2;1086.7;1277.12;1358.93;1310.035012
5/12/2023;1136;1081;1272.44;1351.85;1304.233591
5/15/2023;1135.2;1080.8;1271.63;1351.63;1303.000759
5/16/2023;1136.4;1082.1;1273.09;1353.43;1304.790397
5/17/2023;1138.1;1082.5;1275.05;1353.88;1305.87104
5/18/2023;1140.1;1084.1;1277.27;1356.01;1306.757705
5/19/2023;1143.3;1087.7;1280.89;1360.53;1310.427337
5/22/2023;1150.5;1094.1;1289.17;1368.76;1318.528938
5/23/2023;1150.9;1094;1289.71;1368.69;1318.877653
5/24/2023;1147.3;1090.7;1285.95;1364.91;1314.97565
5/25/2023;1142.4;1085.7;1280.56;1358.85;1309.313606
5/26/2023;1146.5;1088.8;1285.28;1362.78;1313.016011
5/29/2023;1152.2;1093.5;1291.72;1368.84;1318.340651
5/30/2023;1150.5;1092.2;1290.29;1367.62;1317.848791
5/31/2023;1148.1;1089.1;1287.69;1363.89;1313.651531
6/1/2023;1157.2;1098.2;1298.12;1375.69;1324.563855
6/2/2023;1170.9;1113;1313.54;1394.26;1340.936209
6/5/2023;1175.5;1116.4;1318.84;1398.82;1347.087171
6/6/2023;1177.1;1118.2;1320.8;1401.22;1349.593506
6/7/2023;1187.3;1125.8;1332.3;1410.8;1358.096804
6/8/2023;1183;1123.1;1327.61;1407.56;1354.785889
6/9/2023;1192.3;1132.5;1338.4;1419.74;1366.117254
6/12/2023;1193.6;1132.1;1340.06;1419.66;1367.401416
6/13/2023;1205.4;1143.3;1353.5;1433.82;1378.1589
6/14/2023;1207.2;1146.5;1355.62;1438.16;1383.098925
6/15/2023;1212.9;1152.4;1362.42;1445.94;1388.205062
6/16/2023;1221.6;1160.3;1372.72;1456.34;1396.924205
6/19/2023;1219.1;1156;1369.91;1451.25;1393.008231
6/20/2023;1213.3;1148.5;1364.25;1442.6;1387.350738
6/21/2023;1208.2;1142.8;1358.69;1435.69;1383.393353
6/22/2023;1202.9;1138.8;1352.84;1430.66;1377.601353
6/23/2023;1190.8;1125.5;1339.33;1414.28;1364.416446
6/26/2023;1190.6;1127;1339.57;1416.76;1365.864892
6/27/2023;1190.5;1128.8;1339.84;1419.33;1366.185255
6/28/2023;1187.4;1126.6;1336.6;1416.74;1362.803219
6/29/2023;1188.1;1125.7;1337.8;1416.41;1363.535072
6/30/2023;1196;1132.8;1346.92;1425.67;1371.768599
7/3/2023;1212.6;1146.9;1365.82;1443.66;1388.153346
7/4/2023;1216.3;1152.2;1370.5;1450.94;1391.96364
7/5/2023;1214.6;1147.9;1368.78;1445.56;1389.130735
7/6/2023;1204;1136;1357.4;1431.22;1376.163733
7/7/2023;1200.6;1132.2;1354.04;1426.83;1374.135442
7/10/2023;1199.1;1131.8;1352.47;1426.52;1372.564393
7/11/2023;1213.6;1146.3;1369.13;1444.99;1389.605905
7/12/2023;1220.2;1154.6;1376.76;1455.9;1399.354518
7/13/2023;1229.9;1165.6;1388.74;1470.89;1412.524283
7/14/2023;1241.6;1174.4;1402.17;1482.39;1423.841235
7/17/2023;1245.1;1178.5;1406.4;1487.58;1428.344678
7/18/2023;1245.7;1176.1;1407.39;1484.81;1426.80242
7/19/2023;1244.7;1173.9;1406.48;1482.2;1424.067754
7/20/2023;1247.7;1176.6;1410.09;1485.87;1427.577336
7/21/2023;1245.7;1175;1408.19;1484.2;1425.696101
7/24/2023;1247;1175.3;1409.6;1484.65;1427.365336
7/25/2023;1258.2;1186.1;1422.66;1498.76;1436.796978
7/26/2023;1249.3;1179.1;1412.75;1490.09;1430.410049
7/27/2023;1251.3;1185.5;1415.49;1498.54;1435.969627
7/28/2023;1260.4;1196;1425.96;1512.14;1443.594689
7/31/2023;1269.4;1203.4;1436.3;1521.61;1453.569319
8/1/2023;1263.2;1197.4;1429.54;1514.34;1447.705039
8/2/2023;1237.7;1172.1;1400.74;1482.44;1420.450977
8/3/2023;1236.9;1171.5;1399.96;1481.76;1417.370616
8/4/2023;1241.5;1176.1;1405.63;1488.01;1423.719924
8/7/2023;1239;1174.9;1402.88;1486.6;1422.205934
8/8/2023;1231.9;1166.5;1394.92;1475.99;1412.876302
8/9/2023;1236.9;1170.7;1400.61;1481.37;1418.926043
8/10/2023;1232.4;1164.9;1395.69;1474.22;1415.669444
8/11/2023;1228;1159.9;1390.81;1468.01;1412.261466
8/14/2023;1214;1145.7;1375.13;1450.28;1396.411023
8/15/2023;1214.6;1145.8;1375.94;1450.41;1395.571348
8/16/2023;1210;1140.8;1370.75;1444.18;1389.638027
8/17/2023;1211.8;1141.4;1372.9;1444.94;1388.712831
8/18/2023;1205.6;1133.7;1366;1435.38;1382.066567
8/21/2023;1209;1134;1370.02;1436.09;1383.630276
8/22/2023;1220.3;1142.8;1383;1447.26;1393.758468
8/23/2023;1224.3;1146.9;1387.66;1452.62;1399.029642
8/24/2023;1234.6;1157.6;1399.6;1466.39;1408.786091
8/25/2023;1227.4;1150.9;1391.73;1458.2;1401.574102
8/28/2023;1233.2;1156.6;1398.42;1465.55;1409.478037
8/29/2023;1242.6;1168.7;1409.22;1481.04;1420.585224
8/30/2023;1249.9;1173.1;1417.59;1486.65;1426.56915
8/31/2023;1249.7;1173;1417.49;1486.79;1424.843081
9/1/2023;1252.1;1175.2;1420.29;1489.59;1428.551085
9/4/2023;1258;1182.9;1427.17;1499.41;1433.865558
9/5/2023;1254.9;1179;1423.73;1494.63;1430.234734
9/6/2023;1251.5;1176.4;1420.02;1491.43;1426.392561
9/7/2023;1246.1;1170.4;1414.06;1484.03;1420.933807
9/8/2023;1249.9;1174.4;1418.35;1489.09;1425.433818
9/11/2023;1252.7;1177.3;1421.6;1492.91;1429.56177
9/12/2023;1241.3;1166.3;1408.89;1479.13;1417.379525
9/13/2023;1241.5;1165.7;1409.13;1478.33;1417.844953
9/14/2023;1252.7;1176;1421.99;1491.6;1430.550062
9/15/2023;1253.6;1176.9;1423.12;1492.87;1432.326504
9/18/2023;1245.9;1170.5;1414.57;1484.99;1424.40058
9/19/2023;1243.1;1167.7;1411.36;1481.42;1421.793624
9/20/2023;1238.6;1163.3;1406.52;1476.22;1418.291553
9/21/2023;1220.8;1145.7;1386.34;1453.99;1398.790319
9/22/2023;1226.1;1151.1;1392.46;1460.88;1403.440251
9/25/2023;1222.4;1147.3;1388.22;1456.2;1398.878938
9/26/2023;1212.6;1137.2;1377.28;1443.39;1386.886168
9/27/2023;1216.2;1140.8;1381.44;1448.13;1389.36967
9/28/2023;1215.4;1140;1380.64;1447.27;1388.617946
9/29/2023;1222.5;1146.5;1388.62;1455.58;1396.744027
10/2/2023;1221.2;1145;1387.19;1453.75;1393.262017
10/3/2023;1212.2;1135.8;1377.05;1442.03;1383.061774
10/4/2023;1197.5;1120.3;1360.39;1422.51;1365.949549
10/5/2023;1199.9;1124.3;1363.22;1427.48;1368.995173
10/6/2023;1205.2;1130.6;1369.24;1435.55;1375.493051
10/9/2023;1197.5;1124.5;1360.5;1427.89;1367.033682
10/10/2023;1206.4;1132.9;1370.65;1438.46;1380.018644
10/11/2023;1216.8;1143.5;1382.45;1452.01;1391.914308
10/12/2023;1223.4;1149.4;1389.92;1459.52;1398.650721
10/13/2023;1212.8;1138.5;1377.9;1445.7;1385.907676
10/16/2023;1207.8;1133.5;1372.25;1439.41;1380.874959
10/17/2023;1211.9;1137.9;1376.96;1444.94;1387.112781
10/18/2023;1198.1;1125.5;1361.44;1429.35;1372.138512
10/19/2023;1188.5;1114.4;1350.53;1415.25;1358.269827
10/20/2023;1179.6;1105.8;1340.38;1404.37;1346.922677
10/23/2023;1166.9;1093.7;1326.05;1389.06;1333.839082
10/24/2023;1176.5;1103.6;1337.03;1401.7;1344.423604
10/25/2023;1171.7;1101;1331.6;1398.32;1340.340582
10/26/2023;1157.3;1087.2;1315.32;1380.91;1326.655034
10/27/2023;1166.3;1095.2;1325.57;1391;1334.045918
10/30/2023;1170.9;1099.3;1330.88;1396.26;1338.089027
10/31/2023;1162.8;1091.3;1321.66;1386.08;1330.20595
11/1/2023;1163.9;1092.2;1323.06;1387.4;1331.586742
11/2/2023;1184.7;1112;1346.66;1412.54;1355.171502
11/3/2023;1202.3;1129.8;1366.87;1435.22;1376.973804
11/6/2023;1228.7;1154.2;1396.9;1466.28;1405.393205
11/7/2023;1224.4;1149.3;1392.04;1460.09;1400.512038
11/8/2023;1225.3;1150.5;1393.2;1461.56;1402.742196
11/9/2023;1221.4;1145.9;1388.81;1455.86;1397.509014
11/10/2023;1214.5;1139.2;1380.99;1447.36;1389.846586
11/13/2023;1214.4;1139.4;1380.98;1447.56;1389.535342
11/14/2023;1224.1;1147.8;1392.06;1458.27;1402.326891
11/15/2023;1243.1;1168.9;1413.68;1485.24;1426.516209
11/16/2023;1246.2;1171.9;1417.31;1489.03;1430.977352
11/17/2023;1250.1;1173.5;1421.71;1491.09;1433.668446
11/20/2023;1259.5;1184.1;1432.65;1504.82;1445.31498
11/21/2023;1262.8;1187.5;1436.4;1509.23;1448.259965
11/22/2023;1256.3;1181.8;1429.49;1502.26;1442.553473
11/23/2023;1261.1;1187;1434.91;1509.02;1448.281866
11/24/2023;1259.2;1184.7;1432.76;1506.12;1445.039221
11/27/2023;1257.1;1182.3;1430.53;1503.04;1444.09621
11/28/2023;1267.6;1191.7;1442.47;1515.04;1456.010462
11/29/2023;1270.8;1193;1446.11;1516.68;1457.110992
11/30/2023;1273.5;1195.5;1449.24;1519.93;1460.075126
12/1/2023;1275;1195.5;1450.97;1519.99;1461.107319
12/4/2023;1277.5;1196.1;1453.91;1520.76;1463.451194
12/5/2023;1271.5;1190.2;1447.04;1513.19;1457.149138
12/6/2023;1274.9;1194;1451.11;1518.13;1461.349354
12/7/2023;1270.9;1189.9;1446.57;1513.02;1456.999943
12/8/2023;1275.2;1193.9;1451.42;1518.05;1461.994053
12/11/2023;1271.3;1191.9;1447.11;1515.55;1457.44635
12/12/2023;1271.3;1191.4;1447.26;1515.04;1457.362827
12/13/2023;1272.7;1192.5;1448.93;1516.45;1459.737379
12/14/2023;1296.8;1215.3;1476.43;1545.64;1488.011961
12/15/2023;1300.2;1218.6;1480.39;1549.87;1490.801748
12/18/2023;1296.3;1216.1;1475.95;1546.74;1487.981036
12/19/2023;1294.3;1213.6;1473.74;1543.6;1487.246335
12/20/2023;1288.3;1207;1467;1535.32;1479.003001
12/21/2023;1292.7;1212;1472.15;1541.77;1484.394369
12/22/2023;1297;1215.9;1477.18;1546.79;1489.543085
12/25/2023;1295.9;1215.1;1475.86;1545.78;1488.544228
12/26/2023;1303;1222.3;1483.97;1554.87;1496.291352
12/27/2023;1311.3;1230.2;1495.83;1565.14;1505.612333
12/28/2023;1321.2;1241.1;1507.17;1579.06;1517.616798
12/29/2023;1327.4;1246.1;1514.22;1585.45;1523.315733
1/2/2024;1320.4;1239.6;1506.28;1577.31;1516.823932
1/3/2024;1311.8;1231.7;1496.56;1567.24;1506.272272
1/4/2024;1310.7;1230.8;1495.36;1566.11;1505.852904
1/5/2024;1314.6;1233.5;1499.77;1569.63;1510.119218
1/8/2024;1311.2;1229.3;1495.9;1564.2;1506.473814
1/9/2024;1310.6;1228.6;1495.2;1563.68;1504.633651
1/10/2024;1309.1;1226;1493.65;1560.54;1501.31702
1/11/2024;1315.3;1231.1;1500.79;1567.09;1506.912244
1/12/2024;1314.1;1230.1;1499.46;1565.74;1507.490175
1/15/2024;1313.5;1228.8;1498.72;1564.2;1506.899166
1/16/2024;1299.9;1214.2;1483.23;1545.57;1489.868317
1/17/2024;1277.4;1191.1;1457.65;1516.27;1464.751747
1/18/2024;1277.2;1192.1;1457.41;1517.54;1464.86482
1/19/2024;1284.6;1197.9;1465.86;1524.86;1473.853023
1/22/2024;1287;1197.8;1468.68;1524.76;1474.286389
1/23/2024;1281.9;1194;1462.84;1520.01;1469.170333
1/24/2024;1292.4;1203.4;1474.9;1532.03;1481.189306
1/25/2024;1294.8;1207.1;1477.69;1536.67;1484.868652
1/26/2024;1294.4;1206.7;1477.32;1536.22;1485.516237
1/29/2024;1299.6;1211.4;1483.34;1542.24;1491.856585
1/30/2024;1298.8;1208.2;1482.4;1538.26;1489.771319
1/31/2024;1304;1211.6;1488.31;1542.57;1494.913687
2/1/2024;1307.1;1216;1491.94;1548.24;1501.142238
2/2/2024;1313.5;1220.9;1499.17;1554.54;1506.094448
2/5/2024;1304.6;1212.8;1489.02;1544.18;1494.953822
2/6/2024;1318.4;1225.8;1504.85;1560.75;1509.738306
2/7/2024;1322.3;1228.6;1509.27;1564.33;1514.488342
2/8/2024;1319.2;1227.2;1505.69;1562.65;1511.264868
2/9/2024;1313.1;1221.7;1498.85;1555.63;1505.574563
2/12/2024;1305.3;1214.8;1490.01;1546.81;1498.492026
2/13/2024;1307.5;1217.5;1492.56;1550.28;1499.311165
2/14/2024;1308.8;1219.9;1494.19;1553.45;1501.241262
2/15/2024;1318.9;1227.8;1505.77;1563.51;1511.930556
2/16/2024;1330.1;1240.4;1518.66;1579.67;1525.94121
2/19/2024;1334.9;1245.2;1524.13;1585.79;1532.941292
2/20/2024;1334.8;1245.6;1524.1;1586.42;1534.376763
2/21/2024;1334.5;1245;1523.9;1585.82;1533.430696
2/22/2024;1344.7;1255.3;1535.59;1598.96;1544.398462
2/23/2024;1343.4;1252.8;1534.12;1595.81;1540.53283
2/26/2024;1344.5;1253;1535.36;1596.05;1539.220927
2/27/2024;1342.7;1252.4;1533.5;1595.31;1538.503844
2/28/2024;1333.7;1242.9;1523.55;1583.59;1527.209576
2/29/2024;1338.8;1248;1529.42;1590.19;1532.752413
3/1/2024;1344.3;1252.9;1535.81;1596.42;1539.292383
3/4/2024;1348.3;1256.3;1540.56;1601.01;1543.016817
3/5/2024;1345.1;1252.4;1536.9;1596.05;1539.751841
3/6/2024;1342.3;1248.2;1533.93;1590.87;1532.49207
3/7/2024;1344.8;1250;1536.83;1593.31;1535.484787
3/8/2024;1346.3;1252.5;1538.61;1596.41;1537.820886
3/11/2024;1344.6;1251.3;1536.71;1594.97;1535.869329
3/12/2024;1346.8;1254.8;1539.29;1599.62;1537.405241
3/13/2024;1331.8;1241.3;1522.29;1582.5;1522.43929
3/14/2024;1336;1247.7;1527.15;1590.73;1531.312211
3/15/2024;1329.2;1240.3;1519.62;1581.23;1522.706176
3/18/2024;1333.8;1245;1524.98;1587.5;1525.51407
3/19/2024;1326.5;1237.5;1516.81;1578.02;1516.489521
3/20/2024;1327.2;1239.8;1517.71;1581.12;1520.257841
3/21/2024;1346.1;1258.8;1539.41;1605.45;1542.271802
3/22/2024;1339.1;1253.1;1531.68;1598.28;1535.339048
3/25/2024;1338.7;1252.7;1531.25;1597.97;1534.568616
3/26/2024;1333.3;1249.3;1525.27;1593.72;1530.225229
3/27/2024;1337.1;1252.5;1529.62;1597.8;1535.168154
3/28/2024;1337.6;1253.4;1530.75;1599.62;1536.155768
3/29/2024;1337.8;1253.3;1531.09;1599.65;1536.053764
4/1/2024;1347.4;1262.7;1542.27;1611.78;1545.90627
4/2/2024;1349;1265.9;1544.2;1616.09;1548.514063
4/3/2024;1350.5;1266.2;1546.15;1616.8;1549.044673
4/4/2024;1357.1;1272.9;1553.79;1625.39;1558.856065
4/5/2024;1355.7;1271.5;1552.37;1623.67;1558.012848
4/8/2024;1359.6;1275.5;1556.78;1628.76;1563.947437
4/9/2024;1365.6;1281.4;1563.78;1636.29;1570.404621
4/10/2024;1367;1282;1565.68;1637.3;1570.008744
4/11/2024;1361;1276.3;1558.81;1630.13;1562.709561
4/12/2024;1352.1;1266.8;1548.66;1618.06;1552.306871
4/15/2024;1335.9;1251.3;1530.28;1598.33;1535.188097
4/16/2024;1311.7;1228.3;1502.64;1568.99;1507.130467
4/17/2024;1319.3;1234.4;1511.66;1577.18;1514.368485
4/18/2024;1329.8;1242.7;1523.88;1587.95;1524.053729
4/19/2024;1313.6;1229.4;1505.54;1571.17;1510.239693
4/22/2024;1316.3;1234;1508.7;1577;1517.845795
4/23/2024;1326.3;1242;1520.36;1587.61;1526.059759
4/24/2024;1341;1254.8;1537.33;1604.05;1539.002293
4/25/2024;1338;1252.1;1534.07;1600.84;1535.924255
4/26/2024;1350.3;1263.7;1548.46;1615.89;1549.085286
4/29/2024;1364.1;1277.6;1564.49;1633.87;1566.195534
4/30/2024;1361.7;1274.6;1561.94;1630.09;1560.718023
5/1/2024;1362;1274.5;1562.27;1629.99;1560.758521
5/2/2024;1368.9;1281.5;1570.52;1639.29;1569.505181
5/3/2024;1373.9;1286.6;1576.31;1646.16;1577.570329
5/6/2024;1372;1286;1574.42;1645.56;1577.82442
5/7/2024;1368.5;1282.6;1570.6;1641.33;1574.528322
5/8/2024;1369.1;1282.2;1571.34;1640.93;1575.119148
5/9/2024;1357.4;1271.4;1558.33;1627.21;1561.931457
5/10/2024;1362.1;1277.2;1563.8;1634.87;1569.442375
5/13/2024;1360.9;1277.7;1562.55;1635.63;1570.880431
5/14/2024;1366.7;1282.6;1569.44;1642.19;1576.744536
5/15/2024;1374.6;1290;1578.58;1651.69;1586.852133
5/16/2024;1391.8;1306.8;1598.36;1673.31;1607.033042
5/17/2024;1398;1312.6;1605.72;1680.95;1614.176079
5/20/2024;1403.9;1316.5;1612.59;1685.92;1619.006001
5/21/2024;1394.6;1311;1602.23;1679.19;1613.086407
5/22/2024;1396.2;1312.1;1604.21;1680.73;1611.650247
5/23/2024;1388.1;1304.3;1595.08;1670.87;1602.108035
5/24/2024;1386.3;1301.1;1593.07;1666.76;1597.886182
5/27/2024;1392.7;1308.1;1600.61;1675.97;1605.57151
5/28/2024;1391.2;1306.8;1599.07;1674.42;1602.489838
5/29/2024;1382.7;1296.9;1589.31;1661.83;1589.891134
5/30/2024;1366.5;1281.6;1570.95;1642.57;1573.012021
5/31/2024;1367.8;1282.7;1572.76;1644.19;1572.312077
6/3/2024;1382;1296.7;1589.25;1662.35;1588.495595
6/4/2024;1351.8;1269.7;1554.76;1627.94;1555.748352
6/5/2024;1361.3;1278.6;1565.89;1639.54;1567.321832
6/6/2024;1371.9;1288.9;1578.27;1652.99;1581.385496
6/7/2024;1382.3;1299.5;1590.37;1667.01;1592.952762
6/10/2024;1383.6;1300.6;1592.1;1668.57;1592.834756
6/11/2024;1382.6;1298;1591.2;1665.43;1590.991553
6/12/2024;1387.7;1302;1597.59;1671.2;1596.179231
6/13/2024;1395.4;1309.3;1606.62;1680.65;1603.146749
6/14/2024;1399.3;1312.7;1611.24;1685.31;1606.023227
6/17/2024;1398.3;1312.3;1610.14;1684.82;1605.115302
6/18/2024;1406.3;1320.5;1619.75;1695.67;1616.432343
6/19/2024;1406;1320.7;1619.66;1696.1;1616.626833
6/20/2024;1409.3;1324.3;1623.82;1701.45;1621.333932
6/21/2024;1409.2;1322.7;1623.95;1699.56;1619.985497
